category_1,category_2,category_3,title,product_rating,selling_price,seller_rating,description
4,29,94,"[7755, 378, 1, 6479, 1711, 261, 111, 97, 201, 734, 45, 23, 48, 40, 734, 172, 32, 378, 3, 819, 378, 1, 6479, 4491, 3, 2390, 1711, 7064, 17, 646, 15, 2, 710, 378, 7063]",3.8,188,4.9,"[320, 378, 172, 19, 46, 102, 819, 4, 54, 470, 1728, 81, 8229, 61, 1565, 696, 13, 9, 124, 4, 1711, 2, 378, 466, 5, 2, 45, 1, 47, 3, 22, 3993, 128, 47, 1035, 45, 6, 64, 2014, 10, 11, 5819, 26, 12277, 5, 45, 134, 2, 901, 173, 370, 472, 375, 32, 3, 49, 2014, 5, 400, 10, 11, 3, 841, 1, 3843, 2, 378, 466, 104, 196, 1, 423, 3, 24, 6003, 129, 378, 734, 400, 139, 6, 378, 582, 95, 3455, 27, 3, 24, 2890, 139]"
4,29,94,"[11885, 184, 378, 315, 45, 1785, 1598, 184, 991, 315, 184, 378, 315]",3.7,399,3.9,"[1915, 825, 1194, 991, 3031, 566, 2, 1537, 849, 759, 2, 378, 315, 15, 2, 15, 255, 731, 9, 6309, 15, 2, 1501, 4636, 2, 315, 134, 2, 45, 665, 42, 3, 2, 371, 8230, 466, 26, 175, 4596, 5183, 2, 315, 3, 13627, 55, 289, 2899, 3563, 2080, 2, 288, 13628, 1205, 2, 936, 13628, 1271, 111, 1226, 928, 2, 433, 378, 315, 3, 1369, 2, 936, 114, 5, 2, 45, 171, 2, 315, 3696, 7, 2609, 9422, 3851, 5826, 2, 936, 39, 111, 223, 676, 1444, 255, 55, 2027, 45, 19, 8, 315, 4179, 2, 849]"
4,29,94,"[3059, 3160, 509, 378, 315, 184, 378, 315]",4.0,799,4.1,"[3059, 3160, 378, 315, 13, 509, 418, 233, 378, 315, 9, 36, 109, 2524, 4, 7, 45, 1388, 1235, 2286, 1346, 1148, 1041, 620, 3161, 78, 1609, 236, 458, 3456, 6, 2, 3847, 665, 467, 24, 410, 790, 20, 77, 378, 315, 20, 77, 3057, 26, 5284, 5, 2389, 3847, 665, 46, 102, 74, 3735, 20, 77, 2743, 509, 1184, 484, 3, 3456, 20, 122, 74, 3735, 378, 3847, 510, 368, 6441, 45, 6310, 45, 504, 45, 45, 6, 378, 582, 8231, 10, 144, 383, 472, 1444, 11, 1006, 1, 472, 24, 2, 418, 3, 734, 11, 171, 11, 3696, 74, 135, 472, 2, 418, 9, 113, 3, 24, 171, 47, 458, 24, 2, 1367, 3, 3456, 11, 2, 2679, 10, 2, 195, 2080, 2, 582, 9, 74, 135, 171, 156, 46, 102, 510, 3, 3456, 2, 734, 1728, 368, 3, 22, 46, 102, 1, 2, 418, 368, 3, 623, 10, 2, 45, 1007, 566, 2, 1537, 849, 508, 2033, 2, 3872, 6, 6310, 45, 1, 126, 11, 6, 1388, 548, 759, 15, 378, 39, 15, 13629, 731, 6309, 15, 2, 146, 5, 2, 177, 372, 4636, 2, 378, 315, 3872, 10, 2, 665, 3, 22, 638, 5183, 1006, 1, 3563, 4, 2, 936, 3, 7378]"
4,29,94,"[7755, 32, 10, 20, 184, 612, 991, 315, 378, 400, 6479, 400, 4, 45, 1711, 932, 378, 11883, 6479, 315]",3.3,389,4.6,"[7, 991, 315, 9, 7, 220, 159, 2821, 254, 66, 3, 5484, 2, 1122, 3759, 3760, 10, 7, 665, 3000, 45, 1311, 3759, 10932, 3760, 323, 21, 9246, 1, 1021, 1150, 2, 4071, 5, 7, 665, 7, 991, 315, 3500, 2, 4071, 5, 2, 665, 1, 10933, 2, 991, 19, 16, 936, 45, 378, 13614, 400, 167, 4, 1711, 2421, 4225, 1, 3758, 45, 298, 7, 1316, 2014, 5, 2, 378, 400, 3, 734, 8, 2421, 18, 1394, 45, 378, 466, 841, 696, 1334, 6, 2, 95, 3455, 378, 46, 102, 819, 102, 7696, 2, 2933, 61, 359, 1990, 1729, 19, 4419, 1087, 172, 102, 8682, 2588, 13615, 1076, 13616, 177, 13617, 535, 177, 1915, 383, 102, 391, 71, 13618, 417, 734, 921, 734, 45, 1785, 3826, 252, 13619, 33, 1076, 332, 1, 850, 3721, 255, 986, 1088, 1394, 45, 1235, 1148, 4997, 5496, 236, 66, 10, 447, 2317, 476, 4633, 1, 3676, 6004, 5282, 10934, 193, 2174, 522, 9424, 444, 1394, 45, 2887, 1711, 78, 351, 1625, 250, 2044, 10935, 4998, 4997, 8228, 9224, 2302, 2053, 1346, 45, 13620, 45, 2757, 45, 6820]"
4,29,94,"[15428, 378, 315, 6, 5613, 20, 33, 1076, 23, 1598, 6, 102, 2788, 836, 9993, 1087, 172, 4, 1088, 1394, 45, 1235, 1148, 4997, 121, 184, 378, 315]",3.9,471,3.9,"[320, 24, 13, 378, 1598, 14, 22, 66, 21, 7, 499, 3161, 734, 2524, 18, 21, 7, 706, 3, 765, 2, 23, 5, 129, 14, 22, 66, 3, 734, 1394, 45, 1148, 4997, 378, 1018, 10, 1235, 3758, 403, 4907, 18, 4998, 3012, 25, 2, 5844, 16, 186, 3, 734, 378, 582, 14, 24, 13, 1598, 3, 101, 832, 864, 753, 383, 6819, 65, 54, 186, 3, 268, 212, 216, 2, 383, 5, 1711, 400, 21, 378, 315, 35, 266, 10, 9991, 753, 383, 6819, 80, 16, 11, 14, 3298, 7345, 378, 582, 5, 2, 7474, 48, 55, 383, 10, 7, 172, 5, 13623, 18948, 18949, 18950, 252, 1, 832, 194, 8, 1041, 2376, 4998, 378, 18, 165, 1394, 45, 35, 7, 53, 378, 1018, 1, 83, 4, 24, 6, 1598, 752, 378, 1076, 1598, 35, 7, 984, 3872, 1131, 3, 776, 832, 378, 798, 2, 396, 2837, 509, 29, 1583, 12, 484, 3, 101, 2, 75, 832, 1, 1094, 936, 27, 3, 24, 138, 566, 2, 1537, 849, 1, 4636, 2, 378, 315, 3872, 10, 2, 665, 1, 928, 2, 535, 3, 22, 4905, 4871, 2, 13597, 114, 5, 4833, 3, 1017, 2, 576, 5, 7, 13598, 2059, 449, 223, 2808, 171, 12, 67, 55, 1392, 216, 2, 378, 315, 458, 246, 50, 3, 569, 598, 1332, 484, 3, 72, 11, 219, 100, 29, 182, 2, 75, 223, 2808, 1625, 171, 12, 6757, 55, 1404, 458, 569, 598, 1332, 10, 58, 100, 29, 3457, 11, 4, 12, 870, 505, 168]"
4,29,94,"[3059, 3160, 292, 509, 184, 378, 315]",4.1,799,4.1,"[3059, 3160, 378, 315, 13, 509, 418, 233, 378, 315, 9, 36, 109, 2524, 4, 7, 45, 1388, 1235, 2286, 1346, 1148, 1041, 620, 3161, 78, 1609, 236, 458, 3456, 6, 2, 3847, 665, 467, 24, 410, 790, 20, 77, 378, 315, 20, 77, 3057, 26, 5284, 5, 2389, 3847, 665, 46, 102, 74, 3735, 20, 77, 2743, 509, 1184, 484, 3, 3456, 20, 122, 74, 3735, 378, 3847, 510, 368, 6441, 45, 6310, 45, 504, 45, 45, 6, 378, 582, 8231, 10, 144, 383, 472, 1444, 11, 1006, 1, 472, 24, 2, 418, 3, 734, 11, 171, 11, 3696, 74, 135, 472, 2, 418, 9, 113, 3, 24, 171, 47, 458, 24, 2, 1367, 3, 3456, 11, 2, 2679, 10, 2, 195, 2080, 2, 582, 9, 74, 135, 171, 156, 46, 102, 510, 3, 3456, 2, 734, 1728, 368, 3, 22, 46, 102, 1, 2, 418, 368, 3, 623, 10, 2, 45, 1007, 566, 2, 1537, 849, 508, 2033, 2, 3872, 6, 6310, 45, 1, 126, 11, 6, 1388, 548, 759, 15, 378, 39, 15, 13629, 731, 6309, 15, 2, 146, 5, 2, 177, 372, 4636, 2, 378, 315, 3872, 10, 2, 665, 3, 22, 638, 5183, 1006, 1, 3563, 4, 2, 936, 3, 7378]"
4,29,103,"[5552, 1475, 1598, 196, 1475, 1711, 262, 612, 184, 288, 15429, 184, 15430, 1475, 315, 4, 907, 499, 24, 65, 1571, 281, 1475, 1598]",5.0,1399,4.6,"[2, 499, 1475, 2922, 1598, 1093, 36, 595, 13630, 1131, 3, 194, 36, 832, 1728, 10, 7, 1102, 58, 2070, 43, 4, 972, 10941, 7, 423, 1944, 3, 4181, 507, 1475, 2922, 48, 1191, 1, 452, 337, 27, 3, 224, 184, 1475, 1598, 6, 13523, 2582, 20, 1087, 172, 5552, 1475, 6481, 1711, 172, 9, 102, 2788, 102, 2109, 10941, 2, 1076, 9, 42, 3, 8683, 102, 7919, 10941, 26, 65, 281, 1711, 5552, 1475, 1598, 1333, 2, 1711, 39, 124, 3033, 5, 289, 108, 2, 186, 5, 1571, 480, 1384, 36, 1063, 50, 117, 32, 266, 10, 10245, 5552, 1475, 6481, 254, 70, 6, 7, 266, 10, 10245, 16, 835, 18951, 93, 2, 1475, 790, 18952, 2, 534, 582, 46, 32, 95, 3871, 292, 9, 4, 18953, 826, 9, 4, 6007, 343, 9, 4, 470, 49, 249, 43, 5552, 5497, 3757, 9, 220, 1, 249, 10, 43, 16, 11, 14, 485, 116, 104, 2206, 10, 7, 389, 74, 141, 432, 5552, 1475, 1598, 70, 6, 7, 327, 264, 141, 191, 218, 37, 11, 14, 128, 905, 799, 3062, 10, 20, 191, 232, 484, 3, 24, 6822, 2, 614, 509, 4391, 6, 2, 61, 37, 6822, 2, 2769]"
4,29,103,"[11886, 45, 1785, 1598, 184, 184, 991, 315]",4.1,257,4.9,"[50, 2461, 519, 8226, 177, 221, 4, 13, 254, 172, 102, 5493, 380, 586, 1, 832, 637, 3, 51, 595, 9421, 214, 433, 386, 1832, 3031, 4, 325, 936, 1, 1154, 850, 255, 386, 2, 315, 5495, 255, 835, 223, 111, 463, 5, 81, 24, 3, 8031, 902, 1087, 172, 102, 5857, 2588, 19, 102, 5493, 2588, 2, 856, 9, 10, 5858, 5, 7756, 19, 686, 3, 5857, 2588, 2, 856, 9, 10, 5858, 5, 10926, 8227, 39, 7, 7879, 10927, 1405, 266, 10, 184, 5283, 288, 319, 1, 27, 3, 776, 612, 280, 4325, 4635, 62, 2189, 17, 4635, 6, 7, 10928, 2588, 10929, 665, 2189, 14, 22, 10930, 6, 7, 663, 3057, 37, 374, 10, 9422, 903, 9284, 10, 5858, 124, 5, 111, 2588, 102, 5857, 2588, 2087, 1129, 4, 7, 1497, 5, 2, 315, 6, 51, 372, 186, 103, 10931, 28, 315, 9, 381, 4, 12]"
4,29,103,"[15431, 184, 991, 315, 1598, 4, 45, 23, 1711, 102, 15432, 6, 433, 477, 184, 991, 315]",4.4,174,4.5,"[50, 2461, 519, 8226, 177, 221, 4, 13, 254, 7, 892, 372, 6, 800, 1762, 18954, 8232, 50, 45, 991, 1598, 687, 2, 45, 12, 2555, 200, 876, 1, 200, 1462, 1131, 612, 288, 102, 8682, 2588, 991, 172, 8226, 902]"
4,29,103,"[11886, 45, 1785, 1598, 184, 991, 315, 184, 991, 315]",4.1,218,4.9,"[45, 1785, 1598, 184, 991, 315, 109, 4, 3676, 24, 592, 7, 892, 372, 6, 800, 1762, 380, 586, 1, 832, 637, 3, 51, 595, 9421, 214, 433, 386, 1832, 3031, 4, 325, 936, 1, 1154, 850, 255, 386, 2, 315, 5495, 255, 835, 223, 111, 463, 5, 81, 24, 3, 8031, 902, 1087, 172, 102, 5857, 2588, 19, 102, 5493, 2588, 2, 856, 9, 10, 5858, 5, 7756, 19, 686, 3, 5857, 2588, 2, 856, 9, 10, 5858, 5, 10926, 8227, 39, 7, 7879, 10927, 1405, 266, 10, 184, 5283, 288, 319, 1, 27, 3, 776, 612, 280, 4325, 4635, 62, 2189, 17, 4635, 6, 7, 10928, 2588, 10929, 665, 2189, 14, 22, 10930, 6, 7, 663, 3057, 37, 374, 10, 9422, 903, 9284, 10, 5858, 124, 5, 111, 2588, 102, 5857, 2588, 2087, 1129, 4, 7, 1497, 5, 2, 315, 6, 51, 372, 186, 103, 10931, 28, 315, 9, 381, 4, 12]"
4,29,103,"[9994, 15433, 991, 315, 4, 3758, 45, 1711, 315, 184, 612, 991, 315, 15434, 1598, 4, 972, 991, 6983, 2588, 6, 224, 372, 991, 383, 1109, 184, 991, 315]",4.1,199,4.5,"[13, 9, 7, 184, 991, 315, 1598, 4, 1711, 2, 1785, 5, 45, 18955, 3830, 102, 32, 1388, 73, 2614, 1091, 13, 921, 14, 22, 66, 10, 45, 13631, 1, 6312, 78, 1837, 1098, 1035, 23, 2187, 4997, 8228, 5282, 1, 8689, 2, 61, 70, 6, 433, 386, 1, 7, 266, 10, 184, 5283, 4, 383, 1087, 592, 7, 892, 372, 73, 119]"
4,29,103,"[15435, 2720, 8684, 2661, 150]",4.1,389,4.1,"[533, 166, 6, 555, 1207, 112, 3, 148, 4, 59, 168, 167, 4, 267, 3611, 1, 4842, 5101, 10942, 2948, 2105, 10943, 3161, 13632, 2720, 1981, 2105, 1, 1769, 555, 2661, 150, 118, 4, 112, 148, 4, 59, 168, 1049, 272, 2647, 3039, 6, 69, 2310, 389, 1, 26, 382, 389, 61, 2769, 17, 4, 13633, 1797, 124, 1, 359, 8700, 1729, 10, 95, 19, 2, 2933, 61]"
4,29,103,"[3059, 3160, 418, 264, 991, 15436, 184, 991, 315]",4.1,299,4.1,"[3059, 3160, 1843, 1122, 6294, 286, 315, 4, 3758, 45, 6, 7, 184, 612, 288, 16, 14, 1474, 10, 138, 7, 1409, 5, 7, 336, 535, 2, 184, 45, 1598, 29, 776, 2, 1162, 45, 1785, 466, 28, 29, 22, 3335, 15, 2, 184, 612, 1501, 13, 315, 9, 109, 4, 25, 45, 6820, 2317, 1228, 3, 841, 748, 8, 45, 1388, 9, 1935, 51, 4140, 381, 1, 93, 3, 968, 2, 1388, 11, 9, 116, 27, 3, 24, 25, 12, 186, 3, 128, 9, 3, 375, 11, 10, 2, 45, 1, 734, 295, 5498, 48, 2209, 1711, 8, 45, 156, 7, 3059, 3160, 315, 9, 2, 9319, 197, 3, 1474, 4, 1122, 3759, 3760, 5, 2, 45, 566, 2, 1537, 849, 759, 2, 315, 15, 4636, 2, 315, 134, 2, 45, 42, 3, 2, 371, 8230, 466, 4596, 5183, 2, 315, 3, 13627, 55, 289, 2899, 1, 3563, 4, 2, 288, 3, 7378, 928, 2, 433, 535, 3, 1369, 2, 936, 114, 5, 2, 45, 759, 255, 2, 315, 1229, 1, 154, 2, 3872, 255, 467, 5179, 11, 195, 134, 2, 1537, 143]"
4,29,103,"[15437, 318, 1785, 1598, 315, 173, 6480, 841, 45, 10, 318, 48, 40, 26, 41, 8685]",4.1,179,3.9,"[6480, 9, 7, 211, 173, 2524, 66, 3, 1474, 988, 5, 45, 10, 318, 12, 1035, 6480, 844, 15, 2, 8233, 5, 2, 1853, 7760, 5, 318, 11, 9, 7, 220, 254, 28, 9, 116, 27, 3, 24, 1, 181, 832, 696, 695, 230, 7, 3331, 436, 12, 14, 734, 2, 23, 5, 318, 10, 1226, 6, 13, 133, 23, 6480, 1, 72, 513, 16, 12, 17, 1176, 504, 318, 108, 742, 45, 484, 3, 24, 375, 318, 10, 734, 1245, 2072, 315, 10, 2, 1245, 6, 621, 18956, 841, 936, 15, 315, 318, 466, 42, 3, 292, 5780, 4420, 504, 318, 18, 318, 466, 1113, 292, 5780, 4420, 13634, 318, 2, 6771, 2, 315, 9425, 10, 2, 1245, 2, 54, 13634, 2, 318, 9, 123, 1401, 6480, 20, 581, 173, 56, 6, 734, 1245, 315, 621, 66, 4, 972, 2, 988, 5, 45, 10, 2, 318, 12, 1035, 68, 92, 27, 3, 24, 1583, 1785, 5, 318, 870, 7, 3331]"
4,29,103,"[15438, 2720, 8684, 2661, 150]",4.2,339,4.2,"[62, 2720, 2751, 9, 30, 42, 146, 5, 2, 935, 5335, 118, 11, 9, 7, 118, 30, 5, 2661, 150, 18957, 16, 9, 1, 116, 112, 2, 2751, 9, 109, 4, 106, 136, 1, 667, 60, 1, 993, 4, 142, 244, 294, 11, 9, 373, 15, 38, 112, 10, 25, 8234, 1, 11, 670, 414, 1492, 3434, 1, 1541, 5, 2, 1687, 2, 2751, 9, 109, 4, 1769, 5101, 10942, 250, 212, 2105, 4053, 2720, 1769, 1, 10943, 3161, 2105, 2720, 1981, 2751, 4, 4326, 24, 124]"
4,29,103,"[11887, 11888, 11889, 2284, 621, 9995, 1816, 1059, 2137, 621, 734, 1245, 15439, 41, 5, 20]",3.6,550,4.1,"[5290, 2284, 621, 1059, 2137, 9995, 1816, 5290, 621, 30, 10, 411, 24, 691, 18958, 18959, 347, 24, 4, 2302, 1, 40]"
4,29,103,"[15440, 4, 1711, 45, 1785, 184, 991, 315]",3.9,240,3.8,"[991, 315, 9, 36, 10920, 1, 325, 184, 706, 3, 1334, 841, 8, 1162, 45, 23, 991, 1122, 3759, 3760, 28, 9, 55, 3291, 257, 18, 2134, 10, 2, 45, 6, 2, 1409, 5, 7, 535, 2, 991, 8235, 14, 5138, 12, 8, 1162, 45, 1785, 466, 28, 29, 22, 3335, 15, 2, 280, 10, 2588, 664, 545, 3415, 2, 1738, 2, 991, 466, 2, 18960, 2, 45, 6, 102, 2588, 624, 504, 18961, 2, 991, 8235, 9, 130, 4, 5307, 8, 2421, 45, 23, 18, 4603, 93, 3, 968, 7, 1388, 2, 315, 402, 47, 734, 4, 9190, 18962, 2, 991, 8235, 9, 7, 130, 706, 4, 1394, 45, 45, 6653, 1, 6820, 4998, 734, 8, 1081, 5282, 3758, 18963, 4395, 4997, 1, 8228, 1, 54]"
4,29,103,"[15441, 841, 45, 1785, 23, 1598, 6, 991, 315, 1, 45, 7758, 2588, 1039, 15442, 15443, 4720, 4, 3758, 1625, 184, 991, 315]",3.7,698,4.2,"[45, 734, 261, 991, 315, 45, 10944, 991, 315, 991, 45, 23, 734, 315, 9, 66, 3, 734, 2, 45, 991, 582, 45, 4071, 10, 930, 3, 18964, 2, 543, 5, 504, 45, 6, 267, 734, 383, 1, 2, 1430, 9, 5, 2, 386, 5, 383, 125, 14, 22, 2022, 2998, 3, 45, 2757, 1346, 2495, 1007, 21, 1394, 45, 23, 6313, 1169, 45, 10944, 20, 116, 27, 3, 1558, 295, 1711, 6823, 696, 13635, 1, 18965, 197, 3, 734, 2, 45, 23, 39, 300, 3, 1017, 2, 1051, 5, 8, 1394, 45, 26, 2, 1135, 95, 1598, 9, 36, 709, 2808, 706, 16, 7441, 18966, 2, 1802, 669, 33, 991, 45, 1, 478, 991, 45, 1711, 3859, 2505, 309, 901, 2629, 5, 45, 79, 3, 1059, 97, 69, 1400, 1856, 2421, 45, 2, 90, 1400, 1856, 3758, 45, 375, 257, 18967, 134, 309, 2629, 759, 15, 1, 5451, 2, 734, 223, 398, 3, 541, 1226, 759, 11, 255, 1, 566, 2, 45, 7758, 5446, 671, 2, 422, 1498, 88, 156, 2, 18968, 128, 47, 281, 2, 1998, 1205, 2, 18969, 9, 5184, 134, 36, 422, 3108, 1711, 4181, 696, 52, 395, 5779, 826, 3759, 1700, 3097, 1, 90, 808, 1696, 343, 18970, 3377, 1524, 1231, 9194, 149, 1699, 5859, 18971, 1687, 13636, 7347, 236, 292, 680, 876, 1, 1699, 121, 1524, 1516, 3377, 10940, 913, 1401, 1272, 4720, 1710, 73, 119, 991, 315, 972, 172, 102, 13637, 18972, 7756, 1076, 9426, 5783, 9426, 5783, 9426, 5783, 9426, 18973, 177, 26, 77, 20, 1782, 535, 1153, 902, 47, 396, 991, 315, 71, 1271, 329, 18974, 9358, 74, 18975, 13599, 74, 99, 1397, 272, 10945, 3045, 49, 680, 610, 272, 6429, 26, 4955, 3566, 20, 44, 518, 458, 1095, 20, 2544, 5811, 637, 3, 509, 1087, 10946, 72, 513, 12, 128, 47, 642, 467, 12, 6223, 637, 3, 2, 1802, 669, 222, 4639, 2, 985, 359, 47, 3556, 2, 2933, 95, 5, 2, 921, 3445, 12, 410, 1559, 20, 77, 991, 315, 6, 177, 6, 372, 20, 77, 45, 10944, 46, 77, 680, 610, 20, 77, 614, 509]"
4,29,103,"[8686, 26, 2720, 8687, 41, 5, 79]",5.0,298,5.0,"[81, 1719, 507, 628, 4370, 9427, 41, 9428, 9429, 4370, 251, 153, 849]"
4,29,103,"[9994, 1843, 991, 315, 45, 23, 1598, 1785, 1388, 991, 315, 1598, 4, 1088, 1394, 45, 1148, 4997, 5282, 4998, 1, 54, 184, 991, 315]",4.2,174,4.0,"[2, 612, 184, 991, 315, 1598, 9, 66, 3, 734, 2, 45, 1785, 5, 2, 1388, 3, 841, 2, 296, 5, 2, 45, 3, 194, 16, 12, 684, 1035, 504, 1, 83, 45, 11, 9, 996, 16, 12, 24, 7, 991, 315, 1598, 4, 201, 40, 3341, 20, 2, 315, 9, 730, 4635, 128, 47, 6443, 2, 315, 4129, 2, 45, 466, 7475, 26, 128, 47, 259, 2, 315, 10, 33, 1945, 18, 2069, 2159, 32, 128, 47, 8143, 3, 525, 2, 5084, 18, 18976, 6, 2, 4735, 5, 2, 961, 12, 14, 37, 1474, 1415, 1, 702, 991, 5, 2, 45, 13631, 1, 6312, 817, 3, 841, 991, 5, 702, 45, 5, 3758, 45, 7681, 21, 156, 11, 12, 29, 22, 2398, 3, 816, 114, 484, 709, 45, 7681, 9, 18, 402, 11, 186, 55, 812, 2654, 850, 255, 386, 28, 3010, 11, 255, 223, 111, 463, 5, 18977, 380, 586, 1, 832, 61, 410, 312, 20, 9994, 991, 315, 20, 224, 854]"
4,29,103,"[15444, 991, 378, 315, 204, 4, 45, 1711, 1, 23, 5, 378, 991, 315, 204, 102, 11890, 33, 1076, 418, 264, 378, 315, 26, 8688, 1076, 26, 10, 20, 991, 378, 315, 184, 991, 315]",3.8,535,3.9,"[378, 315, 234, 1087, 172, 5, 378, 102, 836, 102, 20, 378, 172, 5, 5811, 967, 1, 295, 4022, 991, 315, 1087, 172, 5, 102, 13637, 1, 26, 380, 832, 295, 4022, 864, 433, 386, 433, 2, 1087, 3, 1369, 11, 114, 5, 2, 45, 991, 315, 124, 130, 4, 25, 40, 1, 3161, 991, 378, 1711, 2317, 763, 5282, 1148, 4997, 70, 6, 892, 372, 287, 2006, 43, 4, 2430, 1, 963]"
4,29,103,"[8686, 26, 2720, 8687, 41, 5, 79]",5.0,298,5.0,"[81, 1719, 507, 628, 4370, 9427, 41, 9428, 9429, 4370, 251, 153, 849]"
4,29,103,"[2, 15445, 11891, 184, 9996, 5283, 3761, 315, 6, 1045, 612, 288, 7065, 2391, 1045, 3761, 383, 315, 8685]",3.9,242,3.6,"[32, 10, 20, 612, 184, 558, 317, 260, 5283, 9996, 3761, 315, 1045, 7065, 383, 3761, 1045, 1045, 3696, 58, 5682, 383, 1, 9996, 11, 123, 319, 280, 7392, 7476, 5, 931, 1139, 5283, 11, 35, 319, 280, 288, 9, 470, 108, 6824, 1, 2, 1383, 649, 173, 9, 1688, 279, 1, 86, 2, 56, 9, 30, 5, 751, 2312, 276, 73, 28, 35, 113, 206, 770, 2312, 276, 1, 83, 309, 2249, 5, 2366, 14, 22, 4783, 15, 2, 87, 18, 1586, 15, 2, 169, 298, 11, 48, 29, 325, 4, 190]"
4,29,103,"[8686, 26, 2720, 8687, 41, 5, 738]",5.0,1149,5.0,"[81, 1719, 507, 628, 4370, 9427, 41, 9428, 9429, 4370, 251, 153, 849]"
4,29,103,"[8686, 26, 2720, 8687, 41, 5, 79]",5.0,300,5.0,"[81, 1719, 507, 628, 4370, 9427, 41, 9428, 9429, 4370, 251, 153, 849]"
4,29,103,"[15446, 3377, 6480, 8685, 4, 1711, 318, 1785, 318, 7760, 8685]",3.7,280,4.1,"[6480, 9, 7, 220, 173, 2524, 16, 9, 66, 3, 734, 2, 1785, 5, 2, 318, 11, 844, 15, 2, 8233, 5, 1853, 7760, 5, 318, 18978, 8233, 11, 3500, 2, 9423, 1552, 5, 318, 6, 6781, 3, 45, 171, 2, 1853, 7760, 5, 7, 7474, 5, 318, 9, 870, 2, 1929, 4148, 2, 318, 9, 504, 11, 179, 252, 1728, 6, 10, 7, 3331]"
4,29,103,"[15447, 32, 10, 20, 2388, 734, 261, 32, 10, 20, 2388, 609, 378, 68, 1087, 378, 315, 5614, 609, 68, 1131, 687, 3761, 6481, 3757, 8689, 1278, 1169, 2388, 609, 315, 68, 378, 920, 212, 2388, 1598, 65, 177, 1249, 2388, 45, 609, 3761, 315, 378, 1598, 68, 734, 4, 40, 1278, 2007, 4070, 5970, 1432, 1893, 2456, 558, 1772, 2388, 378, 315, 2524, 706, 7761, 184, 991, 315]",3.5,499,3.9,"[1401, 378, 172, 32, 49, 135, 378, 32, 49, 74, 49, 1396, 232, 6825, 232, 135, 18979, 609, 172, 20, 111, 20, 32, 154, 46, 232, 6825, 135, 111, 531, 9423, 68, 102, 1734, 2886, 102, 873, 478, 873, 18980, 578, 686, 6825, 686, 1734, 18981, 73, 119, 71, 18982, 77, 391, 77, 3472, 417, 819, 1892, 77, 20, 8558, 77, 20, 49, 175, 5180, 272, 18983, 135, 7273, 175, 95, 343, 27, 3, 24, 604, 20, 731, 609, 378, 68, 1061, 604, 26, 306, 2, 5180, 134, 2, 2388, 216, 26, 46, 342, 604, 32, 1127, 2, 1061, 5, 2, 5180, 2080, 2, 9102, 15, 2, 2873, 2108, 1729, 604, 46, 223, 111, 463, 518, 609, 378, 68, 466, 10, 2, 2873, 604, 49, 566, 5180, 19, 2388, 1, 1229, 126, 223, 201, 24, 518, 20, 1022, 2072, 2, 5180, 414, 1673, 18, 116, 365, 2388, 10, 372, 3, 599, 2, 5180, 26, 458, 1229, 1, 126, 2, 5180, 223, 201, 58, 156, 32, 1022, 1028, 2, 315, 10, 2, 2388, 4, 7, 59, 58, 46, 60, 4, 1711, 2388, 1022, 24, 11, 3, 734, 504, 45, 18, 90, 1949, 49, 2, 1039, 29, 47, 1031, 171, 2, 2388, 9, 672, 154, 458, 45, 2, 920, 508, 1, 734, 1828, 3022]"
4,29,103,"[9987, 3758, 1625, 991, 6478, 315, 45, 1785, 1598, 184, 383, 4071, 184, 991, 315]",4.5,359,3.6,"[9987, 3758, 1625, 991, 6478, 315, 45, 1785, 1598, 184, 383, 4071, 184, 991, 315, 32, 10, 20, 991, 6478, 315, 383, 1598, 418, 45, 23, 1785, 1598, 4071, 45, 1087, 734, 706, 140, 832, 1, 967, 734, 4022, 32, 10, 20, 184, 991, 315, 140, 832, 4022, 4, 991, 1122, 3759, 3760, 6478, 2458, 4071, 1, 383, 499, 832, 1, 1368, 32, 10, 20, 991, 6478, 1, 45, 383, 315, 2, 991, 315, 35, 753, 383, 6819, 10, 1087, 903, 385, 463, 65, 1007, 2, 315, 29, 835, 3721, 596, 758, 99, 2232, 177, 129, 260, 903, 6797, 991, 6478, 315, 2524, 7, 1122, 5, 46, 222, 1001, 928, 2, 4343, 404, 14, 22, 3712, 669, 222, 1001, 903, 506, 386, 201, 4349, 903, 9, 2, 9430, 903, 66, 467, 2, 13638, 1722, 8, 936, 228, 11, 27, 3, 1975, 319, 27, 3, 776, 612, 280, 1, 864, 433, 386, 82, 936, 1, 1154, 7, 3178, 18984, 753, 2385, 18985, 753, 6797, 49, 463, 753, 1722, 928, 2, 4343, 404, 88, 2, 582, 9, 2254, 3, 1369, 2, 1087, 696, 4, 2, 222, 1001, 2, 1087, 58, 9, 2574, 637, 3, 2, 2917, 18986, 264, 2798, 49, 1226, 438, 389, 71, 991, 315, 9, 7, 499, 45, 466, 734, 2524, 2, 1007, 9, 423, 2, 1640, 5, 914, 220, 71, 1, 27, 3, 375, 10, 8, 389, 4, 8236, 1283, 1518, 9, 2, 7398, 8237, 196]"
4,29,103,"[15448, 2720, 8684, 150, 550, 521]",4.0,385,4.6,"[113, 23, 61, 2720, 1981, 1427, 71, 2332, 2310, 1520, 7901, 175, 56, 272, 3045, 175, 2219, 272, 2109, 49, 175, 2512, 9164, 385, 49, 175]"
